,Peak (full simulation)
3908,62.19590082758184
3909,83.95256056696756
3910,67.10665552038996
3911,60.33810424678175
3912,67.36524686976172
3913,61.82066936410235
3914,81.14415456221775
3915,64.91596376665704
3916,80.95335553549947
3917,71.0558820248217
3918,68.17331164717575
3919,93.50539186958895
3920,67.9365787516791
3921,68.35174296425838
3922,79.74398386930785
3923,71.21604227721957
3924,80.12390683234176
3925,90.92551227327694
3926,78.5517525120344
3927,71.74886213355221
3928,88.3175533657775
3929,81.7756508675984
3930,83.36527676589382
3931,89.69743903591234
3932,74.08279589113826
3933,69.5377964720826
3934,74.36809094617276
3935,76.759987849727
3936,72.32402549184279
3937,82.92853024895604
3938,68.78711054869385
3939,66.78508265539843
3940,72.13369040043649
3941,64.17966280258308
3942,68.36286604342962
3943,78.99988075259692
3944,73.26531036436822
3945,74.34189612423191
3946,69.52399260843035
3947,63.667572608043
3948,84.97036575368598
3949,78.92613320516787
3950,68.51442370937134
3951,75.25109809391
3952,66.11507024654911
3953,79.72481297842212
3954,87.76917893662069
3955,71.56461781875697
3956,74.84373957659182
3957,77.0523682908108
3958,69.78762787937772
3959,83.32293403194382
3960,83.58774445077528
3961,69.85679760900224
3962,78.31161484130102
3963,79.82273580163918
3964,78.80757063783388
3965,76.29871408705561
3966,66.94315389701389
3967,90.9467758373051
3968,77.03649670888403
3969,77.95103000885365
3970,75.08602193589894
3971,63.76908656702023
3972,78.67213483132271
3973,76.90879851733567
3974,71.33679451315969
3975,82.52767191850378
3976,96.85517841909585
3977,69.61778664769793
3978,73.80466540029343
3979,67.91399507380268
3980,68.76032362142021
3981,65.26005667044453
3982,81.31301261995779
3983,75.90042716345363
3984,75.10620783504419
3985,73.13539248057015
3986,59.87902242163934
3987,83.58271469648774
3988,60.849477672409584
3989,70.26388623579469
3990,63.49924119980241
3991,72.89992959608651
3992,67.71585650498218
3993,71.33384847505263
3994,68.3038526722797
3995,71.19469087378688
3996,80.3590066680987
3997,86.86969645939759
3998,70.38003406988761
3999,71.73111202916708
4000,75.70957546911602
4001,93.83123195308458
4002,66.03444569824347
4003,64.60992021574945
4004,82.93141307767118
4005,74.305921273971
4006,65.27678886246096
4007,66.2299888756802
4008,89.29244131430578
4009,68.55446854881069
4010,66.7323791992473
4011,73.5913845118119
4012,75.04389313070386
4013,68.18265881140705
4014,70.80474900943766
4015,65.54965839806063
4016,75.0235715347991
4017,77.98565604213897
4018,84.05731539021713
4019,74.1321153805176
4020,80.60064532191998
4021,67.82849609613002
4022,75.77902350262507
4023,88.58000617221555
4024,70.87159871676751
4025,66.74523275247051
4026,70.01278344017733
4027,86.99689792499208
4028,70.05091293370033
4029,66.7831358584009
4030,66.96402582294958
4031,72.32925368732332
4032,78.68675069724763
4033,77.18017959265971
4034,73.70510727951465
4035,62.478264848561025
4036,64.0209019130506
4037,72.21988276671296
4038,69.00910510870561
4039,92.94995617323751
4040,73.537996155895
4041,79.04459117048347
4042,81.96199827283873
4043,70.90686981702984
4044,62.94515574638421
4045,78.5235528099011
4046,64.02360415751913
4047,67.17360182643719
4048,74.60854840899995
4049,71.53133890708416
4050,72.92261863232832
4051,78.65002085095146
4052,69.510935007013
4053,77.2664193474733
4054,87.07206149400112
4055,82.80801668392179
4056,69.93890773222681
4057,95.70872456429451
4058,72.36702951744311
4059,80.62888282008366
4060,69.66022011036019
4061,76.95918961726595
4062,85.72234811127096
4063,72.98439856740372
4064,70.70730019965683
4065,59.006773786380236
4066,68.27686724018106
4067,74.46588889677085
4068,69.58948927595452
4069,81.86790568853077
4070,68.5551876020915
4071,66.75896314968668
4072,71.9521644045994
4073,60.27779732012597
4074,83.10261341252026
4075,85.31204209320909
4076,70.70251712400493
4077,80.97631590416226
4078,64.65548452831736
4079,86.80432839293933
4080,68.16426707122129
4081,61.590054631802616
4082,68.70721230096815
4083,71.67973913085238
4084,87.15941859686416
4085,64.36165093763337
4086,75.4642381330364
4087,65.60463316014155
4088,64.77642522127677
4089,65.94397041694937
4090,63.95161915636094
4091,74.7695732561287
4092,68.8816345190654
4093,56.49983607628134
4094,60.680532160480986
4095,87.85635487567211
4096,73.51807654237422
4097,76.20502163945356
4098,72.07063396784373
4099,56.23927929890987
4100,63.83902433597871
4101,70.33316724722175
4102,63.84889982025463
4103,67.5496716209993
4104,92.88314079718407
4105,99.84588871201478
4106,74.52093289993452
4107,73.43073381453425
4108,62.1381995276431
4109,64.04858529570242
4110,71.05616017598324
4111,65.09160644995659
4112,77.986046564681
4113,70.98216538339419
4114,69.44206554709899
4115,75.3357328238641
4116,72.20641358997997
4117,61.74443373197608
4118,77.95669150311795
4119,63.02143349091494
4120,66.6709661449851
4121,69.75205368246299
4122,73.9727789348154
4123,63.72091640446707
4124,67.49664407497923
4125,66.81419074300646
4126,109.52720002179316
4127,99.02852679658255
4128,72.59518163931045
4129,64.60638653322822
4130,85.28120708826347
4131,85.57410448974468
4132,72.1504608917281
4133,72.67747226148485
4134,78.82683356068374
4135,68.05853003503907
4136,69.43426628603979
4137,77.11211421847787
4138,73.1102269829487
4139,77.40567911617362
4140,83.69649332890188
4141,68.84130115704669
4142,90.89005907761754
4143,79.37580454824248
4144,81.05451829737389
4145,70.76110138511783
4146,92.40642109873515
4147,65.22454086559618
4148,80.23374664456183
4149,74.20567636606434
4150,68.74408911692863
4151,73.45054630975635
4152,74.87053882045625
4153,67.43622932043547
4154,82.65309383574103
4155,74.36474482028287
4156,74.73798624117454
4157,71.50279464135593
4158,79.86820159653729
4159,72.00337748260907
4160,101.91805531736813
4161,80.59081154661332
4162,63.6876502275352
4163,82.59806815410253
4164,70.26964161342381
4165,61.657667552857966
4166,66.53524219652832
4167,67.31242393401438
4168,73.23196167773143
4169,73.57812749908018
4170,82.4762394742347
4171,68.87353083305388
4172,65.19775931190973
4173,88.94986988782742
4174,73.87655842699041
4175,68.73524257383747
4176,76.09711479133139
4177,68.88633583753263
4178,77.86033612098191
4179,70.03355457036993
4180,70.58259678846933
4181,68.60386108310246
4182,80.62183387746707
4183,81.92665343418312
4184,56.69857220943673
4185,71.59997399851271
4186,70.55658657551737
4187,85.46137741082741
4188,70.5204456981086
4189,66.98066782755936
4190,68.54689377211291
4191,92.60147382369868
4192,88.35354681661534
4193,82.9811638568832
4194,69.10651141862634
4195,87.93070268819947
4196,66.49896528506021
4197,68.15863138105144
4198,73.04699429237282
4199,89.7746894354834
4200,87.27374914731156
4201,58.31390236693961
4202,78.30475846404597
4203,71.19092804285208
4204,94.01970354024279
4205,72.05399097928338
4206,63.99386610664445
4207,85.1835082789666
4208,66.6533473871183
4209,82.86182727376192
4210,68.71701645557228
4211,91.79305827536896
4212,63.568680421533
4213,69.61133991889199
4214,65.85648650695674
4215,68.54715400580251
4216,68.03085786665243
4217,76.85618086020455
4218,81.65093304561616
4219,79.93268393731844
4220,68.75584269985686
4221,71.88489155802196
4222,68.69116297055233
4223,102.52883345178304
4224,70.31798733237262
4225,76.63311817975661
4226,77.52051328303862
4227,79.62983207662698
4228,75.92268325653025
4229,91.45621693122257
4230,77.41277503951486
4231,93.81581193574044
4232,75.70126345500987
4233,65.4141328035267
4234,65.77870402654322
4235,74.40665134624423
4236,66.87990535672176
4237,65.79118327036754
4238,68.5851020103849
4239,80.20764798331966
4240,60.39112113149905
4241,86.36652121394471
4242,65.98685268067545
4243,62.91740826218318
4244,77.70425143338375
4245,60.807893352035514
4246,68.63832633519588
4247,70.52726146971914
4248,71.60182081514297
4249,69.16073609428386
4250,67.67819322722374
4251,75.19363813109817
4252,70.66968719211226
4253,64.27116073379572
4254,72.28741055326304
4255,83.6305817997125
4256,94.40965411651105
4257,64.99290286793135
4258,77.8403171106839
4259,71.83318021458678
4260,67.38305210998963
4261,90.69157976317543
4262,67.3341756974494
4263,64.64372403097379
4264,76.7826224338178
4265,72.15535511268405
4266,88.83568469275991
4267,80.4085941226969
4268,69.2731671070102
4269,75.86102506815833
4270,72.54365366111612
4271,69.62535738907941
4272,75.75033973158207
4273,74.20399747032326
4274,68.6933755745395
4275,77.90389811064311
4276,82.67128050594611
4277,71.87703891959518
4278,71.65354899722061
4279,77.88258146400852
4280,67.28277705561857
4281,78.18946569196595
4282,61.034100558346694
4283,71.96662797947008
4284,90.61466061906246
4285,66.62290920751884
4286,65.07785722232995
4287,71.33028992981119
4288,81.28417253039736
4289,87.18690130779605
4290,104.33581206648488
4291,71.57078877442436
4292,84.34262259683378
4293,65.28748871064127
4294,72.61531870368972
4295,90.94821646936747
4296,80.786775061654
4297,64.40130234190893
4298,71.89472405597982
4299,72.56285043362136
4300,70.89207740755276
4301,84.34651993444126
4302,71.07722602989928
4303,72.42720395140486
4304,79.11424476976595
4305,89.32876346210773
4306,90.08223266569837
4307,64.85706820604581
4308,80.35412652449239
4309,68.7126444081041
4310,67.18802439796625
4311,83.38551390449209
4312,64.07516395282329
4313,67.07157404468971
4314,80.80627397689845
4315,65.39001566250823
4316,68.23763622179582
4317,74.32376154408615
4318,65.62804119337552
4319,67.64454801871082
4320,75.03227344795651
4321,67.94933853749312
4322,64.72209155566593
4323,68.44292980830929
4324,94.44814488261926
4325,72.34845420864485
4326,65.25324016621528
4327,86.15244900274003
4328,79.9295236361349
4329,74.00466316557329
4330,72.21147616609018
4331,69.47198009520808
4332,70.9219231891912
4333,79.91955704524491
4334,79.1409713343611
4335,70.34872616274548
4336,69.04072919372459
4337,68.38935618542081
4338,77.708474514069
4339,69.15337964605308
4340,78.22594138022255
4341,63.625916666667685
4342,70.74124578920858
4343,68.76316149666651
4344,65.15427292968847
4345,81.50724648893205
4346,69.42998396191045
4347,64.25408590664118
4348,85.91812911027786
4349,79.20432288807488
4350,69.99883578429154
4351,71.8264438328672
4352,74.03985539862164
4353,72.91777756148497
4354,62.011975181507765
4355,78.30633688776682
4356,96.69430831564726
4357,92.65607517380404
4358,84.44932584686745
4359,77.9835095514948
4360,78.94218567286359
4361,72.51862159487867
4362,58.81088621398889
4363,65.03871903427442
4364,66.03031777850151
4365,62.922696194238334
4366,67.25983928852176
4367,78.28629945989312
4368,71.86455277107103
4369,74.7725563191086
4370,67.98440081285378
4371,71.81471712913923
4372,68.91229869442287
4373,84.21504116622937
4374,76.63314233604068
4375,65.69610136494154
4376,70.7860504126421
4377,75.04829107188836
4378,74.30115557346583
4379,69.6539207007547
4380,65.254040362402
4381,86.1137222163168
4382,75.09701255517915
4383,67.4918256730849
4384,70.94364449580414
4385,75.44403942831299
4386,77.59565697505998
4387,70.23617464007452
4388,64.50677225792563
4389,82.64558234058146
4390,80.30420772363146
4391,61.50229968057601
4392,68.84557484215422
4393,71.48132404166705
4394,85.07615291245531
4395,75.20739354097591
4396,72.86333349207443
4397,74.46130120010183
4398,68.38829229481296
4399,79.21680724548736
4400,67.19651207206029
4401,69.82397287205114
4402,80.8372778967001
4403,71.76105167922756
4404,69.83077615363763
4405,68.403122398252
4406,61.72687410890682
4407,69.7525685657052
4408,88.71729240656838
4409,91.48659300238043
4410,72.49410946855393
4411,64.86318366548076
4412,63.46969987330334
4413,75.97032014372634
4414,77.82046406388531
4415,72.08046487691294
4416,95.56048901000787
4417,64.92985718003366
4418,67.03527875738067
4419,69.68481080347433
4420,72.88006030318317
4421,67.3725404162131
4422,72.87489252002487
4423,77.26010123696727
4424,71.29984115755285
4425,66.88769216963159
4426,74.19801568920208
4427,70.6492051318745
4428,83.1202372627864
4429,76.76462033591176
4430,80.35711874881294
4431,81.41437010233062
4432,64.1847738608413
4433,72.26544746765434
4434,68.97863838232483
4435,65.54559252935326
4436,65.22264177181447
4437,64.77588839066105
4438,76.50322928017209
4439,62.335459874751045
4440,64.51312866698699
4441,76.91119718414765
4442,77.36900041226114
4443,74.1759267200046
4444,82.82139610563289
4445,71.21739142317153
4446,72.85474833574322
4447,62.29695069065418
4448,76.17287107769663
4449,99.48714617286842
4450,71.65447877466703
4451,65.99977265133289
4452,72.05512100222741
4453,72.25879092790899
4454,63.17019182507067
4455,76.25391185847054
4456,63.52945861604979
4457,82.6358409972344
4458,83.40973660702083
4459,66.97760163394311
4460,78.04339007858766
4461,69.97099107934456
4462,71.43947913134734
4463,67.98634883520982
4464,74.01262119590456
4465,76.47152391567766
4466,88.733624023624
4467,68.67187623730979
4468,74.63561063959561
4469,60.9291735464451
4470,65.370076211657
4471,77.36100897907227
4472,67.89299267569498
4473,75.62208929850976
4474,75.63185832038519
4475,73.77439170672635
4476,70.31755532815112
4477,90.97260403384836
4478,87.40493255570533
4479,67.09193555839596
4480,66.4710677112777
4481,70.47118848010378
4482,84.08046894467599
4483,68.92657247887962
4484,66.2521282856039
4485,69.71936547192294
4486,72.1415500031502
4487,75.82059798261503
4488,66.77519963021312
4489,78.55378628343266
4490,95.30461196264004
4491,69.74257399434656
4492,75.24263543080558
4493,73.40675803579794
4494,92.6036981803654
4495,70.07673329237373
4496,96.26884232168824
4497,80.26791786650087
4498,68.09301028678728
4499,79.66027858043584
4500,64.11448385003902
4501,77.41730061992885
4502,72.99758727518312
4503,72.04966605975025
4504,68.67822974503369
4505,71.68112832780164
4506,88.62782118874442
4507,73.6493618379145
4508,73.29213990164185
4509,67.5768817683989
4510,74.8435462464892
4511,74.28423401038461
4512,79.02593263561164
4513,77.4035415616796
4514,65.87645315447163
4515,88.21365432021356
4516,90.92682049376967
4517,69.87855902746344
4518,77.18642664231716
4519,90.82062763948367
4520,74.06114624388583
4521,82.91021211865464
4522,77.67936912894747
4523,71.72241119976648
4524,63.41138298968446
4525,81.89976531783383
4526,69.54877665850735
4527,64.803089706489
4528,67.13655575526013
4529,70.43722711780914
4530,69.18164929211066
4531,87.50681900152689
4532,85.99111385261064
4533,76.8189456728254
4534,62.666396874629605
4535,68.9968513023909
4536,75.10766071414156
4537,80.43454417578106
4538,75.5363771036386
4539,71.08467784287822
4540,62.35061130214391
4541,58.58803824496512
4542,62.93806998984143
4543,72.89717753132427
4544,69.22417812778049
4545,71.05098025245995
4546,68.11275784628766
4547,72.4692112449569
4548,79.74038203956016
4549,72.19300900220135
4550,67.23807213592755
4551,68.56136154645408
4552,68.34453975267718
4553,71.03261026665322
4554,71.49624774926745
4555,89.08492946651447
4556,67.98027658270529
4557,80.44166986303651
4558,72.13933779374423
4559,65.53762044489454
4560,91.82081174044353
4561,79.2400861483475
4562,83.56279638899456
4563,68.52105705847244
4564,88.28054315601267
4565,70.34517386461593
4566,77.26158995137972
4567,67.79897139875264
4568,93.189759326407
4569,71.67789916076094
4570,68.0101070484644
4571,73.87154167325775
4572,80.15861885178282
4573,69.91156628776123
4574,76.55144264072977
4575,71.43549323433173
4576,76.06770976443926
4577,69.7878592410836
4578,69.34090129781984
4579,71.13735615112856
4580,66.92680542018559
4581,60.56179091695861
4582,70.52601291697225
4583,65.35457480203215
4584,79.37029592587896
4585,69.37173006753115
4586,74.26816022400864
4587,65.01612256038844
4588,69.59156937140013
4589,76.18301341607294
4590,80.56070552939984
4591,78.35026658006052
4592,72.86891680961017
4593,87.08105238510215
4594,79.75720680359187
4595,91.24702755387145
4596,67.88579521298735
4597,59.1689606342346
4598,75.13531428594706
4599,88.76710669013926
4600,72.57295707854709
4601,84.15816937904356
4602,81.81996529158612
4603,73.85641893299491
4604,67.11253478611832
4605,72.56826800083729
4606,84.62462398336328
4607,62.369621304020484
4608,70.90350863807275
4609,101.57857535467919
4610,71.77049968010415
4611,80.77577803275162
4612,66.02343532936604
4613,90.71085818370891
4614,71.62211265645176
4615,77.65935660838636
4616,77.94004084234318
4617,87.72063212147263
4618,75.63870429631872
4619,80.02223524166921
4620,61.85481985477402
4621,81.59338118127911
4622,105.4803950416649
4623,79.90143518893927
4624,78.78199696434781
4625,74.1868269756426
4626,62.26019155130571
4627,64.76129952831127
4628,75.97325275839539
4629,88.54686277217071
4630,67.20345539952507
4631,67.94227622220843
4632,64.09961273050469
4633,66.83879405022643
4634,76.05358431360257
4635,79.02015818656076
4636,74.70407557844176
4637,75.87899434932349
4638,82.77374125011266
4639,65.85976914757094
4640,74.6224506969157
4641,72.10759664404209
4642,69.27431537384068
4643,71.85201620726531
4644,70.57580750666662
4645,79.82232098743442
4646,77.60786655574535
4647,66.84546698776877
4648,67.98840215108967
4649,69.38518153591647
4650,62.373421659953095
4651,76.39278496563401
4652,101.88697714096322
4653,90.61873709766047
4654,73.37828950838714
4655,92.99614372630208
4656,75.64764235863939
4657,77.22290183918864
4658,74.6776213069937
4659,79.1614313679733
4660,74.63859305701986
4661,82.17821022314979
4662,63.37771575556641
4663,77.0124230494373
4664,74.74692541998286
4665,79.92969724646451
4666,75.64936830154078
4667,69.03780850027867
4668,63.96175127503632
4669,70.08031898368974
4670,76.29676973006089
4671,69.71596907808735
4672,78.14667796389999
4673,62.11450264775573
4674,66.40866234930195
4675,82.1941544958348
4676,68.89047849558135
4677,68.71639239884463
4678,74.39352703317856
4679,66.77756795849737
4680,70.71831100296455
4681,87.41669569722235
4682,77.05138594866568
4683,63.957008378553546
4684,71.49958916631292
4685,63.7587034131242
4686,90.65920579286258
4687,67.09342949172098
4688,76.75348881752322
4689,65.67336917194208
4690,75.3840501742082
4691,76.9244961890524
4692,65.9099348225294
4693,76.10382017052531
4694,83.50007205208885
4695,76.58461174447704
4696,83.90676126361642
4697,72.12938149322746
4698,64.70417513490382
4699,78.42543505954434
4700,69.84105519400447
4701,63.297055346583456
4702,87.77278780058822
4703,64.95127059136304
4704,69.52860490949811
4705,61.64782904039091
4706,84.802306041477
4707,72.35291927104676
4708,68.089859644187
4709,72.79437074788792
4710,73.3691957183381
4711,72.62640693583784
4712,68.55778394955988
4713,69.88152735555687
4714,79.84520102198303
4715,99.12795294920467
4716,75.00688853463583
4717,60.61948186833462
4718,80.61030979905449
4719,65.59972891635876
4720,70.00616617115915
4721,60.621449745115406
4722,78.77619843982598
4723,78.77403881555665
4724,74.78599931469132
4725,80.05570475160862
4726,68.90637588468644
4727,73.35228350604747
4728,72.41459618319998
4729,70.38663416167444
4730,60.15471533573272
4731,89.1320985656184
4732,68.96300633849435
4733,67.77515965423648
4734,64.29382485351701
4735,66.9782280242593
4736,71.0322559539843
4737,65.33091351280135
4738,84.73919912009593
4739,61.23805615499239
4740,86.81414638654346
4741,80.09778214405259
4742,65.64493193022511
4743,61.789546510299346
4744,61.30576198751048
4745,74.09094089331124
4746,75.73083333456192
4747,69.82978713740103
4748,65.79390342044317
4749,83.1622377529918
4750,70.77226759496739
4751,74.1168418434346
4752,71.39696888288871
4753,78.12226099221901
4754,64.00145970444235
4755,76.61099675417978
4756,64.3723094877075
4757,63.39821280634225
4758,62.76615880440597
4759,77.40881913088026
4760,82.2148314868796
4761,78.52309078369566
4762,67.65143015269803
4763,66.72516989002102
4764,70.26894090705706
4765,68.89046874433842
4766,82.37834226498055
4767,67.13165282597186
4768,69.97714266194781
4769,70.13252161729416
4770,62.23827279055577
4771,84.57234489141885
4772,72.5398133646461
4773,82.76838269505244
4774,60.40906933570286
4775,59.32574975184978
4776,67.40334967831178
4777,75.81579634508516
4778,60.30032639525236
4779,67.99610178096974
4780,100.58119196454008
4781,67.02519613044204
4782,66.96655463311654
4783,73.96480266939422
4784,65.93333253624172
4785,99.36265330979303
4786,89.08111828376646
4787,80.2175804847888
4788,60.48386603413557
4789,78.21138124087423
4790,69.55914129717465
4791,83.62993113320019
4792,73.22000813075162
4793,76.44501769179092
4794,56.877197240800726
4795,65.7175813256377
4796,70.38246765499599
4797,75.6016434589748
4798,67.02173045484706
4799,74.88643163670595
4800,65.41544500353449
4801,71.31736893897536
4802,62.58206310924858
4803,75.62230893089823
4804,65.60498823929552
4805,66.66864323368274
4806,82.9622878387782
4807,82.41084131849122
4808,73.29540204417404
4809,69.33695797686394
4810,68.17428322488963
4811,74.89471345407753
4812,67.30166656824774
4813,67.1006417828066
4814,75.24497944279248
4815,78.29399183423685
4816,80.05783431106903
4817,72.51862785479018
4818,79.83132685238888
4819,60.28628717888322
4820,85.0924608084029
4821,77.614640960639
4822,66.56214868058161
4823,67.1717363979148
4824,75.38137325656602
4825,89.63780956626901
4826,69.00626773030602
4827,93.00626571101823
4828,74.5917681947806
4829,77.22330696086067
4830,66.205913963522
4831,74.65749861374645
4832,69.12891019438122
4833,72.44733652911447
4834,81.85523361214351
4835,66.98971236382594
4836,66.89120876490189
4837,73.82912923490393
4838,81.57529382981147
4839,77.73114753461641
4840,68.37573140697954
4841,79.96122494302966
4842,69.7834565155763
4843,60.59960033615541
4844,79.24475106232003
4845,65.31149627831137
4846,82.52709922218243
4847,69.97993566132777
4848,74.90525476077296
4849,69.82796924401887
4850,84.51361442580229
4851,76.05006422858595
4852,65.4504189841424
4853,73.04960117730653
4854,65.81977323843044
4855,59.980714336439284
4856,74.52393218677608
4857,73.13283147332119
4858,63.26622954429263
4859,64.43733608007449
4860,73.60796987468873
4861,69.79954029008398
4862,80.0231681742295
4863,72.31097319490864
4864,67.29241298162708
4865,70.14430833932036
4866,73.01959156991735
4867,73.55710245483947
4868,61.35785512494358
4869,64.64997501615876
4870,67.23500093636432
4871,83.44045846719291
4872,88.47385446088252
4873,67.67008065226914
4874,62.326723949931804
4875,68.37736647975105
4876,73.47148889269516
4877,66.4224442061642
4878,70.65077789467692
4879,71.31629768825454
4880,111.40711770315968
4881,64.87251063745977
4882,102.75055003432935
4883,61.503681991662084
4884,76.08136650130676
4885,61.75787580976469
4886,75.67164784098198
4887,72.78134329742086
4888,81.62908485341823
4889,66.94338466417949
4890,68.77501419338125
4891,61.16278477478455
4892,70.49534902460314
4893,65.47126182201002
4894,62.86988694173229
4895,82.56280194701438
4896,87.11718048993029
4897,69.01400316941775
4898,68.00616546293234
4899,71.95240433051828
4900,74.09136445734555
4901,85.91239948544676
4902,73.34363161567612
4903,69.41249247946675
4904,72.327321046879
4905,71.02581984831559
4906,66.33416496900331
4907,72.25178834456607
4908,75.4856299658903
4909,115.57726740238421
4910,70.84210326152194
4911,81.64395287459776
4912,62.258907487802254
4913,76.84150880831682
4914,56.92747722637712
4915,76.90650419906423
4916,112.80590588366985
4917,74.71005393844578
4918,77.35153076077857
4919,83.59403046715701
4920,67.93596412138089
4921,84.68357243716639
4922,82.9548624233386
4923,64.72919994737461
4924,94.10247078389173
4925,73.31265173734154
4926,67.58041947355453
4927,70.9832079355712
4928,58.3178901009168
4929,69.36891135138218
4930,88.1224065798474
4931,86.42274112855696
4932,76.20964616171453
4933,62.84277693418543
4934,66.7554288762342
4935,79.23359807476831
4936,69.447310587972
4937,94.78111669428867
4938,60.446750593502145
4939,98.59606696530136
4940,66.95909078079771
4941,69.47935421072266
4942,88.78278156210406
4943,69.35036942832265
4944,77.74657165202184
4945,82.68312748809211
4946,87.48429036608675
4947,66.14079949414754
4948,76.60177794746306
4949,63.540756174129925
4950,81.37293401080244
4951,66.27166953115861
4952,68.2744237444232
4953,87.22389064181841
4954,70.2294621601778
4955,68.67685388563358
4956,69.08440136378887
4957,78.07704267620537
4958,70.05700276417177
4959,75.6334337097393
4960,57.263745976879235
4961,62.115647115270825
4962,78.81831431417174
4963,67.39803760334912
4964,65.26933394464979
4965,75.7137729857267
4966,71.96929904474393
4967,84.95507972445975
4968,60.27316948197836
4969,87.169872297633
4970,62.830114745245346
4971,66.31692815602057
4972,73.09993458942812
4973,89.69566159819283
4974,70.27291590337867
4975,68.31286915909712
4976,81.20863070329345
4977,82.93282560026093
4978,69.63488374029828
4979,79.4986674672815
4980,73.01257407836955
4981,64.70133776772973
4982,71.72587810271538
4983,68.78819682552903
4984,67.03739013784259
4985,99.47123810449943
4986,74.0421184882191
4987,74.44579493348006
4988,78.66331192497655
4989,72.42016157293428
4990,66.6624117714412
4991,67.88015703845808
4992,66.9456844554856
4993,72.93196240760604
4994,81.48440638248259
4995,65.19045586096853
4996,68.50413900688216
4997,60.22761834356879
4998,83.71633662303985
4999,66.0899968558087
5000,67.3069378831982
5001,69.79015445054509
5002,70.36023366818426
5003,93.78386624735136
5004,77.25216653778477
5005,71.85071682312297
5006,77.74068008556675
5007,75.37045595448238
5008,83.41472390552254
5009,84.15750576792665
5010,89.54304703500304
5011,88.90303437516059
5012,75.52068701598795
5013,67.29687906531689
5014,72.88906058950475
5015,67.82976871678935
5016,77.11488295558236
5017,71.01443624720433
5018,96.74460314961522
5019,92.68670004367334
5020,71.18020635949549
5021,65.74086911520193
5022,76.16554131884885
5023,68.44077299005848
5024,64.56506963455253
5025,88.97487611706582
5026,61.8098866317695
5027,69.05047415996113
5028,69.05346520272697
5029,79.50852111689481
5030,75.30767582982097
5031,95.270381938572
5032,69.92387887900453
5033,64.61399592269922
5034,74.89438775740959
5035,71.11592699961116
